k,time_s,safety_mode,ctrl_mode,fw,vdc,rs,wm,omega_ref,id_ref,iq_ref,id_fw,theta_ref,theta_mech,epos_live,epos_pi,espd,i_alpha,i_beta,tl_hat,mpcJ,enc,iq_inj,frf_freq_hz
123,0.00614999,0,1,0,46.247295,0.444446,0.000000,0.000000,0.000000,0.018946,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,-0.228545,0.136467,-1.438005,0.012216,-3,0.000000,0.000000
124,0.00619999,0,1,0,46.240002,0.442998,0.000000,0.000000,0.000000,0.018946,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,-0.291319,0.159897,-1.363320,0.010529,-3,0.000000,0.000000
125,0.00624999,0,1,0,46.235264,0.443614,0.000000,0.000000,0.000000,0.018946,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,-0.027541,0.182774,-1.291873,0.004942,-3,0.000000,0.000000
126,0.00629999,0,1,0,46.233074,0.443585,0.000000,0.000000,0.000000,0.018946,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,-0.012266,0.236992,-1.223018,0.008762,-3,0.000000,0.000000
127,0.00634999,0,1,0,46.233440,0.443552,0.000000,0.000000,0.000000,0.018946,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,-0.003417,0.292155,-1.156610,0.013766,-3,0.000000,0.000000
128,0.00639999,0,1,0,46.236351,0.442206,0.000000,0.000000,0.000000,0.018946,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,-0.001060,0.349749,-1.092485,0.011727,-3,0.000000,0.000000
129,0.00644999,0,1,0,46.241802,0.442880,0.000000,0.000000,0.000000,0.018946,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.161060,0.172482,-1.034706,0.008612,-3,0.000000,0.000000
130,0.00649999,0,1,0,46.249779,0.442840,0.000000,0.000000,0.000000,0.078946,0.000000,0.000000,-0.004602,0.004602,0.000000,1.395949,0.226020,0.203801,-0.979232,0.012153,-3,0.000000,0.000000
131,0.00654999,0,1,0,46.260265,0.441393,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.266528,0.272900,-0.925278,0.010389,-3,0.000000,0.000000
132,0.00659999,0,1,0,46.273239,0.443225,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.147434,0.100945,-0.877149,0.002680,-3,0.000000,0.000000
133,0.00664999,0,1,0,46.288689,0.442996,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.171899,0.085149,-0.831704,0.004130,-3,0.000000,0.000000
134,0.00669999,0,1,0,46.306572,0.442887,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.192548,0.065627,-0.788875,0.005798,-3,0.000000,0.000000
135,0.00674999,0,1,0,46.326870,0.442847,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.216141,0.051632,-0.748432,0.007732,-3,0.000000,0.000000
136,0.00679999,0,1,0,46.349548,0.441243,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.257806,0.008080,-0.710779,0.007260,-3,0.000000,0.000000
137,0.00684999,0,1,0,46.374565,0.446401,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.052640,0.027677,-0.674725,0.000694,-3,0.000000,0.000000
138,0.00689999,0,1,0,46.401882,0.445823,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.065234,0.070265,-0.639703,0.000065,-3,0.000000,0.000000
139,0.00694999,0,1,0,46.431458,0.445979,0.000000,0.000000,0.000000,0.087360,0.000000,0.000000,-0.004602,0.004602,0.000000,0.000000,0.053512,0.108503,-0.605748,0.000071,-3,0.000000,0.000000
140,0.00699999,0,1,0,46.463249,0.445813,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.004602,0.004602,0.000000,0.388773,0.032971,0.172170,-0.572352,0.003828,-3,0.000000,0.000000
141,0.00704999,0,1,0,46.497200,0.447319,-30.679617,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.007185,0.230990,20.936459,0.007607,-4,0.000000,0.000000
142,0.00709999,0,1,0,46.533257,0.447281,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.012567,0.286173,-1.580952,0.012325,-4,0.000000,0.000000
143,0.00714999,0,1,0,46.571377,0.446105,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.021151,0.338290,-1.495826,0.011598,-4,0.000000,0.000000
144,0.00719999,0,1,0,46.611485,0.446688,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.173679,0.175769,-1.417945,0.009330,-4,0.000000,0.000000
145,0.00724999,0,1,0,46.653522,0.445184,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.238533,0.201371,-1.343526,0.008995,-4,0.000000,0.000000
146,0.00729999,0,1,0,46.697437,0.447179,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.131465,0.029411,-1.275878,0.002394,-4,0.000000,0.000000
147,0.00734999,0,1,0,46.743149,0.447240,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.163518,0.006292,-1.212043,0.004334,-4,0.000000,0.000000
148,0.00739999,0,1,0,46.790596,0.447231,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.210343,-0.046516,-1.152372,0.008954,-4,0.000000,0.000000
149,0.00744999,0,1,0,46.839706,0.445582,0.000000,0.000000,0.000000,0.027767,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.265901,-0.077238,-1.096262,0.008276,-4,0.000000,0.000000
150,0.00749999,0,1,0,46.890400,0.448194,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,1.273406,-0.043518,-0.073255,-1.042787,0.004487,-4,0.000000,0.000000
151,0.00754999,0,1,0,46.942608,0.448894,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.018206,-0.095902,-0.992382,0.005885,-4,0.000000,0.000000
152,0.00759999,0,1,0,46.996243,0.449012,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,0.007757,-0.142974,-0.945332,0.009406,-4,0.000000,0.000000
153,0.00764999,0,1,0,47.051228,0.449159,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,0.013900,-0.185177,-0.901391,0.013273,-4,0.000000,0.000000
154,0.00769999,0,1,0,47.107487,0.447266,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,0.022831,-0.224111,-0.860343,0.009759,-4,0.000000,0.000000
155,0.00774999,0,1,0,47.164928,0.447157,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.121477,-0.032125,-0.817958,0.004985,-4,0.000000,0.000000
156,0.00779999,0,1,0,47.223469,0.447282,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.183242,-0.017901,-0.777464,0.008204,-4,0.000000,0.000000
157,0.00784999,0,1,0,47.283020,0.445510,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.006136,0.006136,0.000000,0.000000,-0.246007,0.002443,-0.738656,0.006925,-4,0.000000,0.000000
158,0.00789999,0,1,0,47.343494,0.455491,-30.679617,0.000000,0.000000,0.081078,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,-0.032901,0.021494,20.774685,0.000689,-5,0.000000,0.000000
159,0.00794999,0,1,0,47.404797,0.454194,0.000000,0.000000,0.000000,0.081078,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,0.007327,0.040392,-1.739051,0.000334,-5,0.000000,0.000000
160,0.00799999,0,1,0,47.466839,0.454499,0.000000,0.000000,0.000000,0.141079,0.000000,0.000000,-0.007670,0.007670,0.000000,3.205640,0.011261,0.057803,-1.651053,0.001372,-5,0.000000,0.000000
161,0.00804999,0,1,0,47.529533,0.454522,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,0.033288,0.102005,-1.566647,0.001969,-5,0.000000,0.000000
162,0.00809999,0,1,0,47.592777,0.454321,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,0.031497,0.171241,-1.485216,0.000294,-5,0.000000,0.000000
163,0.00814999,0,1,0,47.656487,0.454207,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,0.027499,0.235605,-1.406702,0.000306,-5,0.000000,0.000000
164,0.00819999,0,1,0,47.720558,0.454137,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,0.020922,0.296244,-1.331026,0.001706,-5,0.000000,0.000000
165,0.00824999,0,1,0,47.784901,0.454094,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,0.012295,0.353319,-1.258111,0.004273,-5,0.000000,0.000000
166,0.00829999,0,1,0,47.849415,0.454069,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,0.002311,0.407208,-1.187877,0.007828,-5,0.000000,0.000000
167,0.00834999,0,1,0,47.914013,0.454054,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,-0.008229,0.458472,-1.120239,0.012246,-5,0.000000,0.000000
168,0.00839999,0,1,0,47.978588,0.453272,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,-0.018479,0.507822,-1.055099,0.011369,-5,0.000000,0.000000
169,0.00844999,0,1,0,48.043053,0.453929,0.000000,0.000000,0.000000,0.197777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,-0.168090,0.346950,-0.996189,0.009225,-5,0.000000,0.000000
170,0.00849999,0,1,0,48.107307,0.452635,0.000000,0.000000,0.000000,0.137777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.892774,-0.230488,0.372998,-0.939788,0.008659,-5,0.000000,0.000000
171,0.00854999,0,1,0,48.171257,0.454735,0.000000,0.000000,0.000000,0.077777,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,-0.090962,0.160936,-0.889952,0.000295,-5,0.000000,0.000000
172,0.00859999,0,1,0,48.234806,0.454864,0.000000,0.000000,0.000000,0.060928,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,-0.070757,0.129553,-0.843162,0.000157,-5,0.000000,0.000000
173,0.00864999,0,1,0,48.297867,0.455080,0.000000,0.000000,0.000000,0.060928,0.000000,0.000000,-0.007670,0.007670,0.000000,0.000000,-0.056726,0.113006,-0.799001,0.000118,-5,0.000000,0.000000
174,0.00869999,0,1,0,48.360332,0.457539,-30.679617,0.000000,0.000000,0.060928,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,-0.051500,0.116444,20.719049,0.000067,-6,0.000000,0.000000
175,0.00874999,0,1,0,48.422123,0.457216,0.000000,0.000000,0.000000,0.060928,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,-0.043048,0.121931,-1.790471,0.000015,-6,0.000000,0.000000
176,0.00879999,0,1,0,48.483139,0.457189,0.000000,0.000000,0.000000,0.060928,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.007660,0.129841,-1.698607,0.000278,-6,0.000000,0.000000
177,0.00884999,0,1,0,48.543297,0.456913,0.000000,0.000000,0.000000,0.060928,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.047458,0.155931,-1.610841,0.001375,-6,0.000000,0.000000
178,0.00889999,0,1,0,48.602493,0.456823,0.000000,0.000000,0.000000,0.060928,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.089392,0.181382,-1.526978,0.003381,-6,0.000000,0.000000
179,0.00894999,0,1,0,48.660656,0.456681,0.000000,0.000000,0.000000,0.060928,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.171277,0.207427,-1.446788,0.008876,-6,0.000000,0.000000
180,0.00899999,0,1,0,48.717686,0.456602,0.000000,0.000000,0.000000,0.120928,0.000000,0.000000,-0.009204,0.009204,0.000000,1.958367,0.239512,0.249634,-1.369805,0.013184,-6,0.000000,0.000000
181,0.00904999,0,1,0,48.773510,0.455194,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.282216,0.325634,-1.295278,0.010654,-6,0.000000,0.000000
182,0.00909999,0,1,0,48.828037,0.456927,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.151373,0.143305,-1.227838,0.002636,-6,0.000000,0.000000
183,0.00914999,0,1,0,48.881187,0.456757,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.169014,0.125937,-1.164071,0.003797,-6,0.000000,0.000000
184,0.00919999,0,1,0,48.932877,0.456737,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.181905,0.105591,-1.103849,0.005009,-6,0.000000,0.000000
185,0.00924999,0,1,0,48.983040,0.456707,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.197760,0.091927,-1.046874,0.006337,-6,0.000000,0.000000
186,0.00929999,0,1,0,49.031593,0.456720,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.212673,0.078360,-0.992981,0.007755,-6,0.000000,0.000000
187,0.00934999,0,1,0,49.078465,0.456829,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.009204,0.009204,0.000000,0.000000,0.227459,0.065298,-0.942008,0.009286,-6,0.000000,0.000000
188,0.00939999,0,1,0,49.123581,0.455505,-30.679617,0.000000,0.000000,0.125399,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,0.262845,0.022548,20.581739,0.007784,-7,0.000000,0.000000
189,0.00944999,0,1,0,49.166882,0.460260,0.000000,0.000000,0.000000,0.125399,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,0.040702,0.028299,-1.922539,0.001823,-7,0.000000,0.000000
190,0.00949999,0,1,0,49.208298,0.459777,0.000000,0.000000,0.000000,0.185399,0.000000,0.000000,-0.010738,0.010738,0.000000,3.396403,-0.002647,0.028675,-1.825899,0.004750,-7,0.000000,0.000000
191,0.00954999,0,1,0,49.247768,0.459468,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.010386,0.027213,-1.734123,0.006696,-7,0.000000,0.000000
192,0.00959999,0,1,0,49.285233,0.459146,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.017851,0.024971,-1.646981,0.006916,-7,0.000000,0.000000
193,0.00964999,0,1,0,49.320633,0.458876,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.022996,0.022787,-1.564240,0.007127,-7,0.000000,0.000000
194,0.00969999,0,1,0,49.353916,0.458670,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.025380,0.021491,-1.485661,0.007250,-7,0.000000,0.000000
195,0.00974999,0,1,0,49.385029,0.458506,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.024782,0.021842,-1.411004,0.007218,-7,0.000000,0.000000
196,0.00979999,0,1,0,49.413929,0.458307,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.021217,0.024475,-1.340030,0.006989,-7,0.000000,0.000000
197,0.00984999,0,1,0,49.440571,0.457944,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.014937,0.029854,-1.272503,0.006550,-7,0.000000,0.000000
198,0.00989999,0,1,0,49.464905,0.457376,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,-0.006410,0.038241,-1.208195,0.005923,-7,0.000000,0.000000
199,0.00994999,0,1,0,49.486908,0.456721,0.000000,0.000000,0.000000,0.212856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.000000,0.003722,0.049671,-1.146890,0.005156,-7,0.000000,0.000000
200,0.00999999,0,1,0,49.506531,0.457038,0.000000,0.000000,0.000000,0.152856,0.000000,0.000000,-0.010738,0.010738,0.000000,0.945901,0.014684,0.063958,-1.088384,0.001563,-7,0.000000,0.000000
201,0.01004999,0,1,0,49.523750,0.459824,-30.679617,0.000000,0.000000,0.092856,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.045619,0.110513,20.444101,0.000367,-8,0.000000,0.000000
202,0.01009999,0,1,0,49.538540,0.459638,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.054294,0.187518,-2.050418,0.003076,-8,0.000000,0.000000
203,0.01014999,0,1,0,49.550873,0.459441,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.102512,0.263519,-1.943071,0.008808,-8,0.000000,0.000000
204,0.01019999,0,1,0,49.560726,0.457791,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.146552,0.339254,-1.839693,0.006792,-8,0.000000,0.000000
205,0.01024999,0,1,0,49.568085,0.459800,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,0.019023,0.162576,-1.744769,0.000201,-8,0.000000,0.000000
206,0.01029999,0,1,0,49.572933,0.459535,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,-0.024987,0.175389,-1.654399,0.001110,-8,0.000000,0.000000
207,0.01034999,0,1,0,49.575268,0.459487,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,-0.068164,0.187890,-1.568360,0.002712,-8,0.000000,0.000000
208,0.01039999,0,1,0,49.575073,0.459398,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,-0.148286,0.206629,-1.486355,0.007384,-8,0.000000,0.000000
209,0.01044999,0,1,0,49.572353,0.457933,0.000000,0.000000,0.000000,0.067864,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,-0.215435,0.241530,-1.407881,0.007674,-8,0.000000,0.000000
210,0.01049999,0,1,0,49.567108,0.460164,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.012272,0.012272,0.000000,1.428567,-0.113923,0.093144,-1.335912,0.002063,-8,0.000000,0.000000
211,0.01054999,0,1,0,49.559338,0.459786,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,-0.155822,0.090439,-1.267627,0.003794,-8,0.000000,0.000000
212,0.01059999,0,1,0,49.549057,0.459749,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,-0.182210,0.063836,-1.203258,0.005950,-8,0.000000,0.000000
213,0.01064999,0,1,0,49.536278,0.459767,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.012272,0.012272,0.000000,0.000000,-0.213524,0.043961,-1.142493,0.008662,-8,0.000000,0.000000
214,0.01069999,0,1,0,49.521004,0.457945,-30.679617,0.000000,0.000000,0.097392,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,-0.263639,-0.006296,20.390295,0.007974,-9,0.000000,0.000000
215,0.01074999,0,1,0,49.503265,0.463536,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,-0.046339,-0.006990,-2.105123,0.002079,-9,0.000000,0.000000
216,0.01079999,0,1,0,49.483086,0.463695,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.000505,-0.008583,-2.000021,0.002141,-9,0.000000,0.000000
217,0.01084999,0,1,0,49.460484,0.464094,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.003177,-0.009061,-1.900179,0.002160,-9,0.000000,0.000000
218,0.01089999,0,1,0,49.435493,0.464245,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.007725,-0.008064,-1.805308,0.002122,-9,0.000000,0.000000
219,0.01094999,0,1,0,49.408142,0.464086,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.013124,-0.004929,-1.715118,0.002010,-9,0.000000,0.000000
220,0.01099999,0,1,0,49.378475,0.463502,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.013806,0.013806,0.000000,2.107586,0.020974,0.000839,-1.629326,0.003683,-9,0.000000,0.000000
221,0.01104998,0,1,0,49.346527,0.462789,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.030591,0.009555,-1.547658,0.003310,-9,0.000000,0.000000
222,0.01109998,0,1,0,49.312340,0.462105,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.041228,0.021315,-1.469851,0.002874,-9,0.000000,0.000000
223,0.01114998,0,1,0,49.275959,0.463252,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.052053,0.035988,-1.395660,0.002419,-9,0.000000,0.000000
224,0.01119998,0,1,0,49.237438,0.462930,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.122383,0.082558,-1.324273,0.003074,-9,0.000000,0.000000
225,0.01124998,0,1,0,49.196827,0.462736,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.013806,0.013806,0.000000,0.000000,0.188352,0.129601,-1.255545,0.006058,-9,0.000000,0.000000
226,0.01129998,0,1,0,49.154186,0.463339,-30.679617,0.000000,0.000000,0.138990,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.251438,0.177664,20.286737,0.011207,-10,0.000000,0.000000
227,0.01134998,0,1,0,49.109562,0.463230,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.311142,0.225953,-2.198936,0.018300,-10,0.000000,0.000000
228,0.01139998,0,1,0,49.063026,0.462083,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.367176,0.273629,-2.083678,0.017551,-10,0.000000,0.000000
229,0.01144998,0,1,0,49.014641,0.463292,0.000000,0.000000,0.000000,0.138990,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.237414,0.108010,-1.977294,0.008561,-10,0.000000,0.000000
230,0.01149998,0,1,0,48.964474,0.463451,0.000000,0.000000,0.000000,0.181486,0.000000,0.000000,-0.015340,0.015340,0.000000,2.794776,0.247496,0.092189,-1.876502,0.011666,-10,0.000000,0.000000
231,0.01154998,0,1,0,48.912586,0.462077,0.000000,0.000000,0.000000,0.181486,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.276008,0.107085,-1.780451,0.007047,-10,0.000000,0.000000
232,0.01159998,0,1,0,48.859062,0.462601,0.000000,0.000000,0.000000,0.181486,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.027513,0.152665,-1.688656,0.000189,-10,0.000000,0.000000
233,0.01164998,0,1,0,48.803959,0.462432,0.000000,0.000000,0.000000,0.181486,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,0.006799,0.220939,-1.600246,0.000247,-10,0.000000,0.000000
234,0.01169998,0,1,0,48.747372,0.462326,0.000000,0.000000,0.000000,0.181486,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,-0.002895,0.283953,-1.515135,0.001857,-10,0.000000,0.000000
235,0.01174998,0,1,0,48.689369,0.462254,0.000000,0.000000,0.000000,0.181486,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,-0.012685,0.343343,-1.433222,0.004755,-10,0.000000,0.000000
236,0.01179998,0,1,0,48.630032,0.462204,0.000000,0.000000,0.000000,0.181486,0.000000,0.000000,-0.015340,0.015340,0.000000,0.000000,-0.021104,0.399530,-1.354405,0.008718,-10,0.000000,0.000000
237,0.01184998,0,1,0,48.569443,0.462973,-30.679617,0.000000,0.000000,0.181486,0.000000,0.000000,-0.016874,0.016874,0.000000,0.000000,-0.027461,0.453119,20.197462,0.013587,-11,0.000000,0.000000
